Ativo;Data;Cota;PL;Capt Liq;Monthly Return;Vol EWMA 97%;Daily Return
405469<BraNa>;2020-02-28;17.868561256;1692576541;-2613516.58;0.62538347665;4.1085317699;0.1063083635
405469<BraNa>;2020-03-02;17.986347995;1699903783.5;-3829957.1;1.1416506773;4.3771990806;0.65918423752
405469<BraNa>;2020-03-03;18.021379107;1703206212.2;0;1.2042087608;4.3282868144;0.19476500784
405469<BraNa>;2020-03-04;18.069400632;1705158246.9;-2586520.14;1.2942228161;4.3019370873;0.26646975366
405469<BraNa>;2020-03-05;17.941624575;1690553888.4;-2546443.37;0.28074161801;4.7289635798;-0.70714053554
405469<BraNa>;2020-03-06;17.90113829;1684829178.6;-1909931.45;0.35119557633;4.7192612372;-0.22565562622
405469<BraNa>;2020-03-09;17.583897219;1649071893.3;-5899002.68;-1.1728243377;6.8506178047;-1.7721837908
405469<BraNa>;2020-03-10;17.604381869;1650990766.8;0;-1.2893133673;6.7513789398;0.11649664502
405469<BraNa>;2020-03-11;17.115356345;1602954653.3;-2158913.9;-4.2780757039;10.26160096;-2.7778625133
405469<BraNa>;2020-03-12;16.282544906;1522773243.8;-2160588.85;-9.1843106322;17.022408099;-4.8658726216
405469<BraNa>;2020-03-13;17.07173796;1594725540.7;-1854514.65;-4.7263896778;21.241022385;4.8468655134
405469<BraNa>;2020-03-16;16.984718197;1583510860;-3085838.32;-5.7357190203;20.966161519;-0.50972995687
405469<BraNa>;2020-03-17;17.150115448;1598664119;-202050;-4.5894830614;20.817334157;0.97380038205
405469<BraNa>;2020-03-18;16.393048414;1525853564.9;-2245711.97;-8.6168950278;23.963800106;-4.4143553211
405469<BraNa>;2020-03-19;16.416619163;1523959140.4;-4088364.19;-8.7931774859;23.604477949;0.14378502201
405469<BraNa>;2020-03-20;16.210056605;1502511943.4;-2271961.02;-9.8293111305;23.496342154;-1.2582527223
405469<BraNa>;2020-03-23;15.743037779;1455772173.4;-3382550.04;-12.184015225;24.458712029;-2.8810437703
405469<BraNa>;2020-03-24;15.909580066;1471161467;0;-11.255028383;24.278436983;1.0578789774
405469<BraNa>;2020-03-25;16.151775755;1493512050;-56389.19;-9.9040405241;24.284499776;1.5223260938
405469<BraNa>;2020-03-26;16.373159783;1513762173.7;0;-8.1892009106;24.219664998;1.3706482272
405469<BraNa>;2020-03-27;16.389081288;1512617505;-2616678.57;-8.1822872169;23.855869701;0.097241495678
405469<BraNa>;2020-03-30;16.482940268;1518240359.4;-3000090.85;-7.754519058;23.549484384;0.57269213557
405469<BraNa>;2020-03-31;16.534926918;1523028074.3;0;-7.4635798513;23.209981206;0.31539670417
405469<BraNa>;2020-04-01;16.447016127;1511434192.8;-3496394.1;-7.9555656891;22.902876752;-0.53166724738
405469<BraNa>;2020-04-02;16.438430855;1508915580.1;-1730072.31;-8.6060668938;22.557604863;-0.052199575202
405469<BraNa>;2020-04-03;16.313868901;1496593173.9;-888237;-9.4749141923;22.30864857;-0.75774844609
405469<BraNa>;2020-04-06;16.375302851;1498897855.7;-3331101.84;-8.5236782962;21.998436188;0.3765749907
405469<BraNa>;2020-04-07;16.461534588;1506789014.2;0;-8.0419673786;21.718143573;0.52659629146
405469<BraNa>;2020-04-08;16.576088225;1512471582.3;-4802963.74;-7.402043622;21.478449885;0.69588674141
405469<BraNa>;2020-04-09;16.715321645;1523220817.3;-1955015.1;-4.9396078867;21.278169211;0.83996548656
405469<BraNa>;2020-04-14;16.88240995;1511764710.3;0;-1.1090142717;20.748171601;0.74535529238
405469<BraNa>;2020-04-15;16.959882409;1508331136.1;-10370958.76;-0.65520892622;20.471210752;0.45889455159
405469<BraNa>;2020-04-16;17.081166259;1510630877.2;-8486644.03;0.56785199922;20.252506444;0.71512199993
405469<BraNa>;2020-04-17;17.171841138;1509942458.4;-8707549.52;0.12667955361;19.995309769;0.53084711653
405469<BraNa>;2020-04-20;17.217510588;1494231473.4;-19726756.74;6.214993613;19.704324883;0.26595546424
405469<BraNa>;2020-04-23;17.048000206;1441617785.1;-20078263.33;8.2891399086;19.362438096;-1.0985613584
405469<BraNa>;2020-04-24;16.386582209;1377629582.5;-8057895.21;2.9982069982;21.952189861;-3.8797394966
405469<BraNa>;2020-04-27;16.393941443;1368341117.2;-9907242.07;0.029654830541;21.620760119;0.044910119141
405469<BraNa>;2020-04-28;16.778209642;1400400514.4;0;2.374314621;22.234689578;2.3439646919
405469<BraNa>;2020-04-29;16.888758151;1403205181.7;-6422370.17;3.0488399805;21.972648548;0.65888144109
405469<BraNa>;2020-04-30;16.858899203;1394401400.5;-6322983.33;1.9593209359;21.645716332;-0.17679777065
405469<BraNa>;2020-05-05;16.818517921;1377798241.9;0;3.0933742553;21.016059257;0.093278835266
405469<BraNa>;2020-05-06;16.8021034;1371694399.6;-4759090.26;2.6063673638;20.699695083;-0.097597904642
405469<BraNa>;2020-05-07;16.68774577;1357289682.6;-5068746.53;1.3741803965;20.472793159;-0.6806149665
405469<BraNa>;2020-05-08;16.774090511;1361060634.1;-3251855.1;1.1945055014;20.213777874;0.51741404914
405469<BraNa>;2020-05-11;16.76649427;1358787203.7;-1657072.11;0.30614202715;19.908258079;-0.045285561828
